Level,Date and Time,Source,Event ID,Task Category,User,Log,Keywords,Operational Code,Computer,Process ID,Thread ID,Processor ID,Session ID,Kernel Time,User Time,Processor Time,Correlation Id,Relative Correlation Id,Event Source Name
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:41:20.422
ProcessGuid: {ec47ca29-89a0-61d3-1b04-000000008600}
ProcessId: 17788
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:41:20.419
ProcessGuid: {ec47ca29-89a0-61d3-1c04-000000008600}
ProcessId: 9896
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:41:20.392
ProcessGuid: {ec47ca29-89a0-61d3-1c04-000000008600}
ProcessId: 9896
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=15104 /prefetch:8
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:41:20.390
ProcessGuid: {ec47ca29-89a0-61d3-1b04-000000008600}
ProcessId: 17788
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=12596 /prefetch:8
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:41:20.371
ProcessGuid: {ec47ca29-89a0-61d3-1a04-000000008600}
ProcessId: 7340
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:41:20.342
ProcessGuid: {ec47ca29-89a0-61d3-1a04-000000008600}
ProcessId: 7340
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=utility --utility-sub-type=data_decoder.mojom.DataDecoderService --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --service-sandbox-type=service --mojo-platform-channel-handle=15260 /prefetch:8
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:41:20.261
ProcessGuid: {ec47ca29-89a0-61d3-1904-000000008600}
ProcessId: 5728
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=228 --mojo-platform-channel-handle=12520 /prefetch:1
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:41:20 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:41:20.134
ProcessGuid: {ec47ca29-89a0-61d3-1804-000000008600}
ProcessId: 14856
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=227 --mojo-platform-channel-handle=13396 /prefetch:1
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:59 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:59.449
ProcessGuid: {ec47ca29-87f6-61d3-0004-000000008600}
ProcessId: 18180
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:51 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:51.618
ProcessGuid: {ec47ca29-8979-61d3-1704-000000008600}
ProcessId: 13540
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:46 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:46.422
ProcessGuid: {ec47ca29-8906-61d3-1104-000000008600}
ProcessId: 18668
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,1/3/2022 6:40:41 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:40:41.487
ProcessGuid: {ec47ca29-8979-61d3-1704-000000008600}
ProcessId: 13540
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
FileVersion: 96.0.1054.62
Description: PWA Identity Proxy Host
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: identity_helper.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --service-sandbox-type=none --mojo-platform-channel-handle=4904 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=7914D38736F3CE4F89432E15816711FFFDFD9002FA50CE7205C1176AF9142AB4
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:41 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:41.482
ProcessGuid: {ec47ca29-8979-61d3-1604-000000008600}
ProcessId: 17752
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:41 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:40:41.476
ProcessGuid: {ec47ca29-8979-61d3-1604-000000008600}
ProcessId: 17752
Image: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe
FileVersion: 96.0.1054.62
Description: PWA Identity Proxy Host
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: identity_helper.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\identity_helper.exe"" --type=utility --utility-sub-type=winrt_app_id.mojom.WinrtAppIdService --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --service-sandbox-type=none --mojo-platform-channel-handle=4904 /prefetch:8
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=7914D38736F3CE4F89432E15816711FFFDFD9002FA50CE7205C1176AF9142AB4
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:22 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:22.419
ProcessGuid: {ec47ca29-87c2-61d3-f703-000000008600}
ProcessId: 18276
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,1/3/2022 6:40:16 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:16.870
ProcessGuid: {ec47ca29-8942-61d3-1404-000000008600}
ProcessId: 13456
Image: C:\Windows\System32\sppsvc.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,1/3/2022 6:40:07 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:40:07.279
ProcessGuid: {ec47ca29-8927-61d3-1204-000000008600}
ProcessId: 14140
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:40:01 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:40:01.189
ProcessGuid: {ec47ca29-8951-61d3-1504-000000008600}
ProcessId: 4388
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=226 --mojo-platform-channel-handle=14412 /prefetch:1
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:39:46 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:39:46.994
ProcessGuid: {ec47ca29-8942-61d3-1304-000000008600}
ProcessId: 9068
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\SYSTEM"
Information,1/3/2022 6:39:46 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:39:46.497
ProcessGuid: {ec47ca29-8942-61d3-1404-000000008600}
ProcessId: 13456
Image: C:\Windows\System32\sppsvc.exe
FileVersion: 10.0.19041.1415 (WinBuild.160101.0800)
Description: Microsoft Software Protection Platform Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: sppsvc.exe
CommandLine: C:\Windows\system32\sppsvc.exe
CurrentDirectory: C:\Windows
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {ec47ca29-70be-61d3-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=1905BFE26ADC74F15CD099774B5C0072E6FB28E1037A77B2B02D0D501BC43B50
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 944
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,1/3/2022 6:39:46 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:39:46.401
ProcessGuid: {ec47ca29-8942-61d3-1304-000000008600}
ProcessId: 9068
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.19041.906 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ec47ca29-70be-61d3-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=0322728DBCE3A577C4A13B907AD7375D27E74880B63F7371384F67D19197A0AD
ParentProcessGuid: {ec47ca29-70bf-61d3-1c00-000000008600}
ParentProcessId: 1716
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,1/3/2022 6:39:26 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:39:26.275
ProcessGuid: {ec47ca29-88f1-61d3-0d04-000000008600}
ProcessId: 14340
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
User: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:39:19 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:39:19.304
ProcessGuid: {ec47ca29-8927-61d3-1204-000000008600}
ProcessId: 14140
Image: C:\Program Files\Google\Chrome\Application\chrome.exe
FileVersion: 96.0.4664.110
Description: Google Chrome
Product: Google Chrome
Company: Google LLC
OriginalFileName: chrome.exe
CommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --display-capture-permissions-policy-allowed --origin-trial-disabled-features=CaptureHandle --field-trial-handle=1704,4209033002119389492,12267350203109084414,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=225 --mojo-platform-channel-handle=11856 /prefetch:1
CurrentDirectory: C:\Program Files\Google\Chrome\Application\96.0.4664.110\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=ACFB588D8780EE19C192515D376CE7F9B2B0F936487008D3733F9730425E657B
ParentProcessGuid: {ec47ca29-70dd-61d3-6101-000000008600}
ParentProcessId: 1976
ParentImage: C:\Program Files\Google\Chrome\Application\chrome.exe
ParentCommandLine: ""C:\Program Files\Google\Chrome\Application\chrome.exe"" --no-startup-window /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information,1/3/2022 6:39:16 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:39:16.124
ProcessGuid: {ec47ca29-8905-61d3-0f04-000000008600}
ProcessId: 1752
Image: C:\Windows\System32\sppsvc.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,1/3/2022 6:38:46 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process terminated:
RuleName: -
UtcTime: 2022-01-03 23:38:46.099
ProcessGuid: {ec47ca29-8905-61d3-0e04-000000008600}
ProcessId: 9796
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\SYSTEM"
Information,1/3/2022 6:38:46 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:38:46.047
ProcessGuid: {ec47ca29-8906-61d3-1104-000000008600}
ProcessId: 18668
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s wisvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ec47ca29-70be-61d3-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 944
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,1/3/2022 6:38:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),S-1-5-18,Microsoft-Windows-Sysmon/Operational,,Info,DESKTOP-JP20VPR,14108,3560,,,,,,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,,"Process Create:
RuleName: -
UtcTime: 2022-01-03 23:38:45.763
ProcessGuid: {ec47ca29-8905-61d3-1004-000000008600}
ProcessId: 7476
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {ec47ca29-70be-61d3-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=643EC58E82E0272C97C2A59F6020970D881AF19C0AD5029DB9C958C13B6558C7
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 944
ParentImage: -
ParentCommandLine: -
ParentUser: -"
