Level	Date and Time	Source	Event ID	Task Category	User	Log	Keywords	Operational Code	Computer	Process ID	Thread ID	Processor ID	Session ID	Kernel Time	User Time	Processor Time	Correlation Id	Relative Correlation Id	Event Source Name
Information	1/4/2022 2:37:55 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:55.268
ProcessGuid: {ec47ca29-a213-61d4-b50a-000000008600}
ProcessId: 19804
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=255 --mojo-platform-channel-handle=11052 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:55 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:55.264
ProcessGuid: {ec47ca29-a213-61d4-b40a-000000008600}
ProcessId: 4964
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=254 --mojo-platform-channel-handle=10772 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:55 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:55.255
ProcessGuid: {ec47ca29-a213-61d4-b30a-000000008600}
ProcessId: 10368
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=253 --mojo-platform-channel-handle=10288 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:46 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:46.499
ProcessGuid: {ec47ca29-a1fb-61d4-ae0a-000000008600}
ProcessId: 15812
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:45 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:45.998
ProcessGuid: {ec47ca29-a207-61d4-b10a-000000008600}
ProcessId: 552
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:45 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:45.997
ProcessGuid: {ec47ca29-a207-61d4-b00a-000000008600}
ProcessId: 13936
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:45 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:45.997
ProcessGuid: {ec47ca29-a207-61d4-af0a-000000008600}
ProcessId: 14316
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:43 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:43.072
ProcessGuid: {ec47ca29-a207-61d4-b20a-000000008600}
ProcessId: 20068
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=252 --mojo-platform-channel-handle=7380 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:43 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:43.066
ProcessGuid: {ec47ca29-a207-61d4-b10a-000000008600}
ProcessId: 552
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=251 --mojo-platform-channel-handle=9544 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:43 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:43.055
ProcessGuid: {ec47ca29-a207-61d4-b00a-000000008600}
ProcessId: 13936
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=250 --mojo-platform-channel-handle=9924 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:43 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:43.046
ProcessGuid: {ec47ca29-a207-61d4-af0a-000000008600}
ProcessId: 14316
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=249 --mojo-platform-channel-handle=10832 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:34 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:34.384
ProcessGuid: {ec47ca29-a1fb-61d4-ab0a-000000008600}
ProcessId: 8680
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:33 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:33.886
ProcessGuid: {ec47ca29-a1fb-61d4-ad0a-000000008600}
ProcessId: 19888
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:33 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:33.885
ProcessGuid: {ec47ca29-a1fb-61d4-ac0a-000000008600}
ProcessId: 21116
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:33 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:33.884
ProcessGuid: {ec47ca29-a1f1-61d4-a90a-000000008600}
ProcessId: 21484
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:31 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:31.164
ProcessGuid: {ec47ca29-a1fb-61d4-ae0a-000000008600}
ProcessId: 15812
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=248 --mojo-platform-channel-handle=5576 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:31 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:31.150
ProcessGuid: {ec47ca29-a1fb-61d4-ad0a-000000008600}
ProcessId: 19888
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=247 --mojo-platform-channel-handle=10528 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:31 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:31.146
ProcessGuid: {ec47ca29-a1fb-61d4-ac0a-000000008600}
ProcessId: 21116
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=246 --mojo-platform-channel-handle=8324 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:31 PM	Microsoft-Windows-Sysmon	1	Process Create (rule: ProcessCreate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process Create:
RuleName: -
UtcTime: 2022-01-04 19:37:31.141
ProcessGuid: {ec47ca29-a1fb-61d4-ab0a-000000008600}
ProcessId: 8680
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
FileVersion: 96.0.1054.62
Description: Microsoft Edge
Product: Microsoft Edge
Company: Microsoft Corporation
OriginalFileName: msedge.exe
CommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --disable-client-side-phishing-detection --display-capture-permissions-policy-allowed --field-trial-handle=2308,14150179790966226464,16948066822318633601,131072 --lang=en-US --device-scale-factor=1 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=245 --mojo-platform-channel-handle=8092 /prefetch:1
CurrentDirectory: C:\Program Files (x86)\Microsoft\Edge\Application\96.0.1054.62\
User: DESKTOP-JP20VPR\BobWe
LogonGuid: {ec47ca29-70bf-61d3-9db4-020000000000}
LogonId: 0x2B49D
TerminalSessionId: 1
IntegrityLevel: Low
Hashes: SHA256=18A839142796D6E4D0FA44F5A75E0CD79CC5C1A5FDE39B7CC00FAEC50A899B6D
ParentProcessGuid: {ec47ca29-70db-61d3-4801-000000008600}
ParentProcessId: 11916
ParentImage: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window --win-session-start /prefetch:5
ParentUser: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:22 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:22.823
ProcessGuid: {ec47ca29-a1e3-61d4-a30a-000000008600}
ProcessId: 6252
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:22 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:22.324
ProcessGuid: {ec47ca29-a1ef-61d4-a60a-000000008600}
ProcessId: 21000
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:22 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:22.323
ProcessGuid: {ec47ca29-a1ef-61d4-a50a-000000008600}
ProcessId: 1420
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:22 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:22.323
ProcessGuid: {ec47ca29-a1ef-61d4-a40a-000000008600}
ProcessId: 21376
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
Information	1/4/2022 2:37:22 PM	Microsoft-Windows-Sysmon	5	Process terminated (rule: ProcessTerminate)	S-1-5-18	Microsoft-Windows-Sysmon/Operational		Info	DESKTOP-JP20VPR	14108	3560						00000000-0000-0000-0000-000000000000	00000000-0000-0000-0000-000000000000		"Process terminated:
RuleName: -
UtcTime: 2022-01-04 19:37:22.050
ProcessGuid: {ec47ca29-a1f2-61d4-aa0a-000000008600}
ProcessId: 19788
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: DESKTOP-JP20VPR\BobWe"
